992 4822166 4608
993 4826774 4997
994 4831771 4724
995 4836495 2407
996 4838902 2260
997 4841162 4633
998 4845795 21429
999 4867224 1434
1000 4868658 184
1001 4868842 184
1002 4869026 205
1003 4869231 196
1004 4869427 169
1005 4869596 210
1006 4869806 209
1007 4870015 208
1008 4870223 207
1009 4870430 211
1010 4870641 202
1011 4870843 184
1012 4871027 167
1013 4871194 172
1014 4871366 194
1015 4871560 191
1016 4871751 213
1017 4871964 188
1018 4872152 169
1019 4872321 175
1020 4872496 190
1021 4872686 184
1022 4872870 204
1023 4873074 204
1024 4873278 208
1025 4873486 205
1026 4873691 169
1027 4873860 197
1028 4874057 208
1029 4874265 191
1030 4874456 208
1031 4874664 184
1032 4874848 203
1033 4875051 208
1034 4875259 205
1035 4875464 211
1036 4875675 188
1037 4875863 214
1038 4876077 207
1039 4876284 210
1040 4876494 211
1041 4876705 205
1042 4876910 202
1043 4877112 197
1044 4877309 190
1045 4877499 175
1046 4877674 210
1047 4877884 202
1048 4878086 178
1049 4878264 163
1050 4878427 466
1051 4878893 3140
1052 4882033 2102
1053 4884135 10107
1054 4894242 1006
1055 4895248 1335
1056 4896583 5127
1057 4901710 2522
1058 4904232 6605
1059 4910837 7762
1060 4918599 1410
1061 4920009 1755
1062 4921764 2228
1063 4923992 3393
1064 4927385 1757
1065 4929142 2088
1066 4931230 5891
1067 4937121 2068
1068 4939189 1426
1069 4940615 1084
1070 4941699 3162
1071 4944861 6298
1072 4951159 1816
1073 4952975 2355
1074 4955330 2572
1075 4957902 2510
1076 4960412 3587
1077 4963999 1268
1078 4965267 8431
1079 4973698 3751
1080 4977449 1381
1081 4978830 9982
1082 4988812 4026
1083 4992838 7133
1084 4999971 3303
1085 5003274 6390
1086 5009664 4280
1087 5013944 4599
1088 5018543 2926
1089 5021469 1283
1090 5022752 3048
1091 5025800 1940
1092 5027740 1662
1093 5029402 1711
1094 5031113 3336
1095 5034449 2056
1096 5036505 2118
1097 5038623 980
1098 5039603 1883
1099 5041486 3933
1100 5045419 2189
1101 5047608 5347
1102 5052955 1737
1103 5054692 1874
1104 5056566 2535
1105 5059101 2179
1106 5061280 2367
1107 5063647 2148
1108 5065795 1778
1109 5067573 2374
1110 5069947 5873
1111 5075820 4886
1112 5080706 13409
1113 5094115 5218
1114 5099333 949
1115 5100282 14051
1116 5114333 1826
1117 5116159 1505
1118 5117664 992
1119 5118656 1278
1120 5119934 1748
1121 5121682 6038
1122 5127720 2919
1123 5130639 2946
1124 5133585 2335
1125 5135920 1932
1126 5137852 2763
1127 5140615 5376
1128 5145991 14968
1129 5160959 7188
1130 5168147 3276
1131 5171423 3175
1132 5174598 2537
1133 5177135 2851
1134 5179986 1337
1135 5181323 2286
1136 5183609 5118
1137 5188727 1592
1138 5190319 1286
1139 5191605 1695
1140 5193300 1972
1141 5195272 2055
1142 5197327 2557
1143 5199884 2019
1144 5201903 1481
1145 5203384 1372
1146 5204756 1282
1147 5206038 2465
1148 5208503 8265
1149 5216768 4163
1150 5220931 3171
1151 5224102 12717
1152 5236819 4403
1153 5241222 2310
1154 5243532 2416
1155 5245948 644
1156 5246592 1276
1157 5247868 9705
1158 5257573 21558
1159 5279131 867
1160 5279998 3453
1161 5283451 1390
1162 5284841 1035
1163 5285876 5558
1164 5291434 1204
1165 5292638 861
1166 5293499 10508
1167 5304007 1318
1168 5305325 17053
1169 5322378 9249
1170 5331627 2764
1171 5334391 3886
1172 5338277 1280
1173 5339557 4466
1174 5344023 5817
1175 5349840 996
1176 5350836 731
1177 5351567 2289
1178 5353856 7923
1179 5361779 3241
1180 5365020 1798
1181 5366818 498
1182 5367316 1493
1183 5368809 2260
1184 5371069 3741
1185 5374810 5717
1186 5380527 1281
1187 5381808 3082
1188 5384890 1202
1189 5386092 1276
1190 5387368 1050
1191 5388418 5404
1192 5393822 911
1193 5394733 4260
1194 5398993 323
1195 5399316 8631
1196 5407947 3517
1197 5411464 1555
1198 5413019 1295
1199 5414314 6151
1200 5420465 3889
1201 5424354 1183
1202 5425537 2848
1203 5428385 2601
1204 5430986 1738
1205 5432724 4063
1206 5436787 12472
1207 5449259 1431
1208 5450690 3976
1209 5454666 3506
1210 5458172 1315
1211 5459487 1050
1212 5460537 3884
1213 5464421 6665
1214 5471086 1574
1215 5472660 1476
1216 5474136 1426
1217 5475562 2348
1218 5477910 2140
1219 5480050 1697
1220 5481747 1720
1221 5483467 1117
1222 5484584 1592
1223 5486176 754
1224 5486930 6739
1225 5493669 8051
1226 5501720 1427
1227 5503147 1045
1228 5504192 4557
1229 5508749 2360
1230 5511109 1127
1231 5512236 6293
1232 5518529 1759
1233 5520288 7470
1234 5527758 2153
1235 5529911 6214
1236 5536125 3886
1237 5540011 1347
1238 5541358 8131
1239 5549489 6657
1240 5556146 9218
1241 5565364 3551
1242 5568915 2191
1243 5571106 3333
1244 5574439 4610
1245 5579049 1667
1246 5580716 1298
1247 5582014 5472
1248 5587486 1244
1249 5588730 1957
1250 5590687 2661
1251 5593348 2406
1252 5595754 1205
1253 5596959 1130
1254 5598089 6775
1255 5604864 3121
1256 5607985 2598
1257 5610583 5109
1258 5615692 1901
1259 5617593 2513
1260 5620106 4634
1261 5624740 4603
1262 5629343 4387
1263 5633730 3081
1264 5636811 7645
1265 5644456 5767
1266 5650223 3507
1267 5653730 3326
1268 5657056 2330
1269 5659386 3386
1270 5662772 2147
1271 5664919 2012
1272 5666931 9108
1273 5676039 5379
1274 5681418 7253
1275 5688671 5243
1276 5693914 4650
1277 5698564 7974
1278 5706538 11576
1279 5718114 6123
1280 5724237 1413
1281 5725650 1832
1282 5727482 970
1283 5728452 5222
1284 5733674 2917
1285 5736591 663
1286 5737254 4126
1287 5741380 808
1288 5742188 3105
1289 5745293 726
1290 5746019 907
1291 5746926 4170
1292 5751096 3624
1293 5754720 1262
1294 5755982 1776
1295 5757758 1135
1296 5758893 1623
1297 5760516 864
1298 5761380 2434
1299 5763814 4371
1300 5768185 4673
1301 5772858 1003
1302 5773861 2236
1303 5776097 959
1304 5777056 1966
1305 5779022 882
1306 5779904 1197
1307 5781101 1487
1308 5782588 560
1309 5783148 3965
1310 5787113 1419
1311 5788532 4753
1312 5793285 2445
1313 5795730 2071
1314 5797801 2492
1315 5800293 2237
1316 5802530 3479
1317 5806009 1671
1318 5807680 1129
1319 5808809 2555
1320 5811364 1990
1321 5813354 1889
1322 5815243 4279
1323 5819522 14152
1324 5833674 2109
1325 5835783 6353
1326 5842136 13423
1327 5855559 8919
1328 5864478 3645
1329 5868123 4552
1330 5872675 3579
1331 5876254 5499
1332 5881753 1662
1333 5883415 3925
1334 5887340 1854
1335 5889194 9548
1336 5898742 6431
1337 5905173 2446
1338 5907619 4368
1339 5911987 7506
1340 5919493 2049
1341 5921542 3671
1342 5925213 4180
1343 5929393 1073
1344 5930466 2177
1345 5932643 8017
1346 5940660 11477
1347 5952137 2031
1348 5954168 3515
1349 5957683 5139
1350 5962822 5310
1351 5968132 5119
1352 5973251 6279
1353 5979530 1001
1354 5980531 6943
1355 5987474 2883
1356 5990357 9261
1357 5999618 4135
1358 6003753 6292
1359 6010045 2841
1360 6012886 1542
1361 6014428 2896
1362 6017324 3377
1363 6020701 1757
1364 6022458 5498
1365 6027956 8974
1366 6036930 181
1367 6037111 2278
1368 6039389 8363
1369 6047752 6760
1370 6054512 6415
1371 6060927 3669
1372 6064596 3362
1373 6067958 2868
1374 6070826 3397
1375 6074223 462
1376 6074685 2152
1377 6076837 3896
1378 6080733 3591
1379 6084324 2896
1380 6087220 3551
1381 6090771 2679
1382 6093450 6521
1383 6099971 9349
1384 6109320 8355
1385 6117675 10442
1386 6128117 9634
1387 6137751 10196
1388 6147947 7895
1389 6155842 5419
1390 6161261 6185
1391 6167446 7435
1392 6174881 3429
1393 6178310 3881
1394 6182191 2344
1395 6184535 1532
1396 6186067 1638
1397 6187705 3126
1398 6190831 3493
1399 6194324 7542
1400 6201866 6312
1401 6208178 5884
1402 6214062 3466
1403 6217528 4529
1404 6222057 3431
1405 6225488 11364
1406 6236852 5037
1407 6241889 6533
1408 6248422 4767
1409 6253189 948
1410 6254137 4115
1411 6258252 3630
1412 6261882 3414
1413 6265296 4284
1414 6269580 4884
1415 6274464 4538
1416 6279002 7961
1417 6286963 2230
1418 6289193 5495
1419 6294688 4317
1420 6299005 6340
1421 6305345 4743
1422 6310088 2133
1423 6312221 2124
1424 6314345 1456
1425 6315801 3297
1426 6319098 4566
1427 6323664 4118
1428 6327782 6085
1429 6333867 8357
1430 6342224 1842
1431 6344066 5594
1432 6349660 7221
1433 6356881 1231
1434 6358112 3338
1435 6361450 4009
1436 6365459 1574
1437 6367033 7183
1438 6374216 2740
1439 6376956 9878
1440 6386834 4220
1441 6391054 5757
1442 6396811 784
1443 6397595 3665
1444 6401260 1963
1445 6403223 1913
1446 6405136 1554
1447 6406690 2550
1448 6409240 1998
1449 6411238 3676
1450 6414914 935
1451 6415849 1202
1452 6417051 1874
1453 6418925 1422
1454 6420347 3792
1455 6424139 5682
1456 6429821 2224
1457 6432045 2831
1458 6434876 1493
1459 6436369 5737
1460 6442106 2648
1461 6444754 1278
1462 6446032 1259
1463 6447291 1312
1464 6448603 7561
1465 6456164 1697
1466 6457861 2769
1467 6460630 1232
1468 6461862 1368
1469 6463230 5093
1470 6468323 3026
1471 6471349 1291
1472 6472640 2715
1473 6475355 1410
1474 6476765 915
1475 6477680 2747
1476 6480427 1489
1477 6481916 797
1478 6482713 2834
1479 6485547 1075
1480 6486622 8687
1481 6495309 2589
1482 6497898 1601
1483 6499499 2161
1484 6501660 1950
1485 6503610 6203
1486 6509813 2066
1487 6511879 1544
1488 6513423 3060
1489 6516483 4029
1490 6520512 2629
1491 6523141 2827
1492 6525968 1032
1493 6527000 1414
1494 6528414 5369
1495 6533783 1641
1496 6535424 3492
1497 6538916 2040
1498 6540956 5613
1499 6546569 6595
1500 6553164 1116
1501 6554280 1401
1502 6555681 348
1503 6556029 2124
1504 6558153 1695
1505 6559848 2818
1506 6562666 1188
1507 6563854 1932
1508 6565786 858
1509 6566644 1809
1510 6568453 2926
1511 6571379 6720
1512 6578099 2649
1513 6580748 1556
1514 6582304 1735
1515 6584039 1664
1516 6585703 943
1517 6586646 8636
1518 6595282 5377
1519 6600659 5437
1520 6606096 5272
1521 6611368 6367
1522 6617735 2024
1523 6619759 18943
1524 6638702 7521
1525 6646223 1808
1526 6648031 1225
1527 6649256 2892
1528 6652148 1842
1529 6653990 2680
1530 6656670 4109
1531 6660779 1389
1532 6662168 583
1533 6662751 6346
1534 6669097 2349
1535 6671446 1788
1536 6673234 3289
1537 6676523 1846
1538 6678369 13078
1539 6691447 521
1540 6691968 1497
1541 6693465 2941
1542 6696406 2301
